697864,593815
793823,701833
1593943,1217241
1013612,907747
814984,733737
768567,647684
785962,702250
706599,607134
912077,836658
769500,680395
750895,643620
934015,797130
703575,591077
606753,520147
776938,705084
514508,412280
759570,630389
6999874,6893874
2340464,2251713
619113,535343
769900,703926
1048008,969036
1410996,1352704
936043,854296
739693,629098
837558,750412
818395,740989
584534,504525
450776,384868
562832,482511
1097965,1009183
1472935,1394741
560650,506096
755066,674522
390480,334635
758955,669510
635892,564645
569632,504608
492995,393316
524580,456117
643847,561853
402480,345186
748975,661212
797483,717319
591413,530607
723750,591622
744355,666949
547279,451530
480004,403181
416349,342860
995556,915811
1900558,1838711
547036,465274
883787,787632
410729,354078
762742,608607
659003,597030
401396,337347
502964,445320
599277,524758
448214,354691
1509672,1448995
1277130,1220975
700858,590921
1575034,1511748
759042,600373
1052250,919771
752735,666859
437270,350799
498857,403534
1849002,1765266
1899256,1844849
1624502,1466582
682487,607592
609902,442217
819749,653779
805651,661817
555985,472560
1979812,1917273
471018,391327
863141,665625
877638,765094
601104,468764
639709,555658
540355,442301
734449,579836
623163,555695
1578230,1462008
514471,457147
426072,354781
717629,596475
622226,500658
3631034,3511082
1056077,870512
797058,674118
657976,531579
702728,601116
1632401,1570226
1875961,1821638
2374342,2269543
811174,635805
647544,532034
942105,829651
955678,823777
639142,470264
536797,417824
665495,541104
637279,493011
499220,432041
426471,312782
1126619,1002391
731675,573952
488049,379387
879167,718992
709263,567242
565270,436049
772508,628557
641313,576584
1261035,1200503
533027,394049
1151338,1000676
961017,792697
637017,510839
821429,639917
691171,543110
653387,534089
847653,715276
762813,704881
861806,804067
570014,460992
714401,545295
557311,450213
385770,326233
730727,594785
1220144,1046438
489441,365625
642939,526033
529055,467241
423796,342004
358515,306287
750719,585038
621674,452078
534112,477054
788521,638876
1345455,1291268
1377392,1038725
874535,720508
559767,494693
607434,538146
541092,388133
1092030,962341
853608,661469
586795,501916
732347,585854
1077257,1010190
1119627,472917
746432,616770
461677,385955
459192,403001
365380,311294
822919,647721
597109,442947
630020,520477
615075,497487
1254226,1197847
1264153,568536
576725,513034
1302445,1201343
3322620,3264309
887576,821592
3764522,3641238
574942,440067
556539,448233
3695851,3555930
638072,488829
1483796,1367716
625449,509301
1775058,1709708
