1094646,830870
2024229,1802510
1337890,936020
1507248,1302332
3079789,2758633
1289021,1062282
1164186,926533
933799,667402
5275768,5028563
1537856,1174897
2626880,2376451
1514081,912288
2314788,1214654
968867,775503
976191,765902
1202261,986137
1140575,905953
1552404,1124608
3641143,3189611
2241249,2031069
902818,764546
2500597,2309263
1861783,1602399
1074711,852841
2062328,1872555
1645611,1499476
1153988,917797
836259,691438
893253,757151
968035,809657
5394415,5208659
1228938,971776
2481947,2329651
1089923,948933
1116594,993884
1026311,778465
1344777,1176945
1491647,945492
1016841,758711
1280070,1104301
898629,736550
1365666,1220543
977326,741567
896713,659277
988535,801337
1129452,874634
1763120,1625119
839546,652156
885835,761886
738903,595142
3820314,3660670
1276283,1053185
1039393,856528
820128,697591
1013546,901764
776739,641426
723884,603794
872073,720957
3306550,3022725
818976,635940
1123508,784702
1419099,1102449
1333673,1184722
1298184,1121562
1155144,964889
964060,806094
1388747,1182253
1506041,735158
1054291,792194
2474211,2240937
853796,733092
832150,639864
878058,740522
1690530,1584235
1031122,875918
1929071,777028
1572672,1439519
979397,758328
792535,652575
1994755,1843830
1087060,930912
3004230,2651239
1647686,1493480
1049554,861172
1254098,1107491
932255,819408
1023230,813337
990989,822759
1256645,608695
3151225,2927827
1085616,889154
1406341,1132655
1049289,892282
1128569,891286
1950425,836271
1457326,1198366
919985,777217
963284,780403
1222419,1082307
2837624,844324
783577,584204
1372722,1171451
1001362,852787
1519341,1305395
932020,793224
1441250,1342624
881594,681563
1053578,868179
1035251,802597
1184752,998615
1110833,818073
1130245,896362
761853,584945
915111,734047
658930,547875
902547,723717
892967,739314
1065964,831741
1061624,898932
1356119,1106336
1931803,1768425
1275232,1068789
1317711,1122361
988440,744142
1024594,881281
852201,735110
1031178,853795
877814,779327
879943,629799
1291972,1101606
2145204,2036727
1045793,796490
1231116,1047719
853487,721790
1022720,895333
850351,659591
771967,676430
859734,745970
1084186,822492
1256011,1106115
985563,768418
2145626,1846944
1055058,913372
1217331,943825
1073143,883309
2435897,2200802
1175640,1010262
1165809,934001
1056742,918495
1503832,1353818
1067605,867868
1285868,981776
1056686,815512
1188454,1045727
1476471,1237129
1141269,988943
974830,828169
1019345,793492
1132373,968697
1014164,849614
1107766,927219
982378,802405
871745,726624
1012524,869224
909860,698907
1509535,808099
1145597,842473
1752616,1609320
1212968,1048161
2466714,2262223
958258,817023
881639,736317
985704,843726
1070599,794959
1080998,824807
1286811,1083124
1043436,809556
1066810,820418
1043755,908155
1029837,880093
1835294,1685084
1005527,808219
1009341,811447
2923725,2778667
1465312,1276905
2048717,1904231
1001829,858472
986379,833860
1035805,801114
1891779,1631651
1135089,832686
1947820,1799766
1086149,943984
1205872,1062466
864671,728504
1027952,827398
927828,732640
1736810,1550181
1044766,850160
874543,733904
919150,782247
2142748,1954165
1060395,920958
1039907,811945
1751378,1621936
1778848,1634088
1086131,948803
930766,793683
947305,805689
974590,762509
1895082,1760861
891166,751347
985058,821828
2366260,2233679
1037699,895818
925931,776104
1032007,890881
2890730,2636885
864662,730698
967776,767448
973632,780902
836550,688041
1644246,710983
1004042,835482
1022641,874211
1023345,895187
3942067,3797373
1222110,1036174
3942558,3795389
1820371,1682110
1377230,1238767
1709281,1571868
1855129,1718044
1439548,1205207
965888,821474
1029646,889063
1145472,903634
1892602,1768568
1097474,955519
1626857,1432496
980733,764550
931849,804769
906515,779655
931181,777004
1179478,1053198
969508,816347
1269237,1134654
1592578,1457286
924814,746742
1205881,1078835
1329022,1206833
962641,775990
946952,794358
658167,533206
1369625,1192553
1045536,855023
928645,828143
1005311,834779
792454,625490
1107448,996701
971363,855328
1239471,1067720
1039934,913490
804042,695096
982219,757273
892844,722639
1016292,829894
979478,801089
1008231,894231
1024223,896542
922071,801420
906512,751776
968304,735866
1181476,1062206
1030444,928480
848286,735079
1143921,962929
447099,374155
861845,659495
1085243,986201
1055450,922189
1048194,877818
1002228,778907
1217617,1051293
926477,730620
1118607,1009741
1121715,898851
590612,509065
1643257,1534052
847268,702777
995630,818341
893196,783594
732068,594379
919582,810435
738620,633909
874248,772777
859198,699880
1888646,1730017
1055274,852918
948118,842255
896362,777601
972045,881250
750659,557621
988820,821185
914884,745600
1069173,867598
671175,529368
718627,602603
902149,734444
839912,656935
1711483,1599678
1185473,1115881
1026822,898947
1128704,1024700
1097219,993127
920536,798116
722266,622738
853616,726617
764117,669901
872268,754483
883529,752878
889245,798490
954249,797653
504376,427554
843768,744609
981016,759084
923417,815606
941388,734794
554720,443880
750045,633357
963786,737867
832778,707657
713063,600560
1849930,1757172
4160652,4042917
1131045,958655
727186,595703
897635,779413
964000,879211
1006251,889099
1775048,1564856
1112123,1006450
1053444,893910
945894,824392
1087972,891919
897367,774533
1563949,1443282
965693,750704
852125,668882
822406,704417
1163122,1006082
832573,706580
1150114,1011075
969923,831969
1149672,1042095
848256,722592
826908,653079
1167631,1052771
945376,835196
1079139,968148
948333,821829
1237727,1066150
1114939,1004932
913603,791156
913960,761524
928035,738766
1033720,853018
945324,776362
824971,668732
830820,731477
1145857,1024449
798339,694230
995879,871370
828672,611141
729417,624501
750022,645770
1048529,925817
982422,745912
751482,585714
564446,478641
888144,769905
805922,651797
798343,642746
636833,527488
931710,841721
750038,606014
849285,746307
1000445,821385
651157,558784
794768,660004
611843,509314
1017030,895284
782145,670400
563847,480603
603509,469793
596252,475539
3901520,3748936
1113097,936398
697841,585039
825749,590906
559974,483980
862080,702414
1254764,1086159
3509822,3396472
1171672,959882
741724,565813
909042,678139
946952,748817
675383,588930
504676,376495
548470,448270
781175,670214
1245610,1123584
997139,885452
716627,650743
563732,453985
922234,770153
497862,409983
1818417,899099
522164,398630
1420790,1322113
892372,687797
594914,433790
1773730,1658209
567982,497889
3555409,3459330
878868,698478
539840,391874
1598064,1442206
612618,471566
699583,602972
947756,689979
4031136,3904335
1025832,894644
643884,512819
648109,473344
1086724,925036
931829,706477
1372272,1237222
1146635,1050106
903246,715181
1077956,902531
1100675,987617
809083,608631
735589,637370
953384,757030
926509,814236
906116,752188
700713,623185
656450,570522
698262,549551
805608,677657
930976,818655
497770,420348
844367,742633
900293,678233
865748,756470
776558,666025
416240,313591
421269,352119
885624,757953
1415932,1184409
751088,604238
708623,626058
3864895,3748335
996671,840070
887792,693822
891749,673983
921133,722443
817946,616105
1180458,1076565
755914,603504
791869,683244
543447,470548
642638,537624
1191141,1071653
1029239,915430
997305,824989
655116,511801
3632134,3525220
3865265,3744545
1199447,1036230
816893,705176
1428701,1328524
538581,468177
809641,633007
890559,710688
1388609,753977
1114623,1004018
6065560,5984770
1105213,895755
3995345,3889408
1011322,864947
1270004,1114605
574220,468797
774924,666973
834740,713954
3381353,3294862
745778,654364
588861,512874
888677,699697
824695,713206
872932,765738
621993,528270
898646,823700
826947,730468
1119097,988886
928443,744924
903194,771068
640638,564164
991286,767087
735279,611370
660062,537622
875088,660533
531291,465403
886335,780714
821835,648365
687716,585084
729000,607867
532011,398549
879732,706666
926966,690791
627991,545429
924888,668812
575068,501190
977744,740741
883144,644647
575031,478991
1662899,1484023
680567,497543
966215,780410
3997157,3830253
1063254,880643
2124228,1892194
556351,478210
867694,669525
894473,669241
914866,698330
701156,622407
561585,421469
833122,622856
914991,677524
1025357,856377
762733,603693
773682,596934
856844,613637
983366,798893
919752,756964
783138,625595
909887,755719
1290853,1082488
3753996,3591801
1092964,891182
967666,807966
728502,632137
1006160,712756
949584,822501
768207,636279
724529,596950
774163,677433
720831,598591
745343,631841
951682,722746
732313,618453
711130,614209
775631,657422
1003723,843947
966175,845023
564523,488241
589843,509116
789871,603531
753719,607513
802236,648203
3496031,3380673
785714,667878
730451,628053
738459,627300
770203,646748
621335,541870
536237,371546
958317,751537
770212,647974
1049450,893339
529572,427973
777187,638453
949480,839489
559189,431770
778904,656072
460764,329012
597118,505959
745514,587307
798305,633584
857256,754436
490058,355858
557428,470698
771267,655928
707220,570338
622786,529451
1712059,1609459
938842,838454
1260748,1107514
848289,730142
906543,776221
755384,659476
460897,389609
736090,624335
1166933,1008097
1260258,1064846
752905,518960
745144,640311
882932,726361
868905,753656
797938,644983
612430,506240
579050,507777
840415,731323
2084771,1991631
977887,807781
743344,622999
592883,525143
1055518,944641
521859,378240
1005441,894705
598330,480908
1661364,1575490
873983,713900
801456,652062
1109201,982731
630979,458584
1645134,1552841
848905,681385
699550,599177
822553,699129
642095,470298
1610772,1514205
670897,562792
1581834,1492572
847184,649158
509355,366221
1630206,1527047
793985,619847
553352,473158
790072,678282
1451779,1340311
1272111,468168
833394,657348
529116,405731
907635,691959
689340,555629
1638585,1502388
760684,645407
499930,365461
920931,780659
620292,471776
1926514,1815840
1258454,1125912
540931,464157
915148,724624
620032,495246
1935758,1834512
1086131,978722
846953,742761
840574,690356
1494762,1368231
2487975,2408885
819125,679754
3450046,3376243
1042562,923138
1108981,957424
1606296,1514205
559229,390593
580315,485991
1003574,816852
915698,772931
642556,489366
457621,367177
739108,658171
833979,679475
868733,694953
456122,362901
1258450,1181881
901893,728798
739693,626310
3894228,3784701
5133575,4962694
921935,744882
599196,461847
809108,691031
481909,353917
1448264,1296729
532892,450737
934347,797459
880937,769144
807349,610687
498068,418429
1340959,1231103
767121,594335
789659,612811
784403,582054
680464,559152
2035628,1916127
880623,763029
826040,668044
853529,729864
851122,711307
776642,613931
713066,605483
933815,750548
837078,667987
1066610,953433
3637325,3533038
1151310,901924
1327632,1146321
762072,563476
811549,643495
952559,790658
834341,702232
953813,763491
877113,723337
824459,672433
760657,616324
1182969,994265
927764,697233
4046789,3878222
1230391,1066664
866185,625773
563721,491481
880621,710908
1034880,773475
888785,754858
782791,572396
581827,407987
1859059,731122
811782,569501
964944,711968
840546,669565
578025,475325
757662,553367
1096930,920321
555633,434469
854379,700042
976987,759558
1080734,934837
980189,753406
1385246,569170
789693,593461
912422,673934
1042645,681201
861546,650330
556790,472429
795064,564023
859906,637071
907407,749126
1327587,1147669
558003,453091
957948,758274
856379,700648
885068,755598
738273,587995
769975,661523
849769,722570
983992,895721
779605,665124
3989762,3873430
886756,730912
425201,342967
879833,759864
902784,789129
811376,684636
904275,747658
677746,520023
867560,707040
831331,668591
828728,677752
511830,407135
1519647,1437651
1012864,887113
843233,679772
707057,589012
758632,632145
681529,604031
3818022,3693450
1185936,1084426
782890,658867
884705,698214
1251309,1056753
562217,495694
1671521,638095
805538,629949
953158,782396
826120,657909
1310225,1224230
852915,419590
908129,737980
1088574,917366
980260,777714
637824,562154
1630761,874298
764073,587906
904634,733956
915644,714071
909931,675598
489705,408699
738895,563338
833026,626485
1107547,930536
897342,709035
479250,363156
3841491,3697503
3797043,3640344
1102863,925289
867609,699259
643711,542378
949749,784218
858449,695832
1478332,1151447
2006943,1851523
737049,619676
1242161,678249
763530,595996
1004887,772472
1774518,1693245
2555286,2223732
805727,616061
721536,579755
587133,420382
1724020,1642175
404942,317546
857152,702854
665156,566848
1032396,945586
2051709,1973751
517782,410720
907188,778283
706084,551478
878074,721453
738048,636274
371530,295729
765724,620377
603642,477746
930262,797956
453631,374771
574950,499049
938108,772898
487177,375027
853351,730809
677678,506740
634621,511770
919479,747805
550088,357266
885748,668912
793904,714294
588243,441931
677066,498650
523326,412220
924269,699109
559875,408510
509862,433475
854496,711178
550533,390785
994201,850578
558850,479328
779750,636480
609618,519030
806159,713063
795840,631844
889948,782288
929382,816831
459214,376068
650746,541777
803366,589259
1010719,901894
483624,407132
391427,315224
966630,839548
800651,624783
807827,654602
798003,723170
3452741,3362539
1149289,994995
1002951,811299
989670,856128
528704,444251
605222,522033
834287,641469
1118169,938205
728624,593227
465086,362537
452461,369664
941049,802168
1107903,968150
760922,607692
730423,634977
427601,318791
850885,742325
1017938,906693
974445,855898
1072250,947257
504865,407036
758862,628463
1097197,926952
964372,869621
681920,569342
798842,680424
859220,695467
774454,612710
630843,558858
822702,718996
522180,389129
800747,659823
788384,652842
573456,478085
760097,604661
761469,633237
1076558,902728
796419,559941
559563,481253
835815,676003
598990,461292
1083681,936367
940047,818831
448188,370862
1047096,871812
774017,679827
1041636,868991
667379,480259
399919,309898
854108,688016
737854,578951
904251,668322
553327,411167
527420,453698
884345,726070
828745,710828
3882327,3729956
4252874,4125411
576590,493274
832503,666974
766962,590207
806817,553095
523123,359924
653420,574715
867777,622342
380052,284372
830855,690674
789714,619331
775918,562686
974609,701916
606848,449369
785297,654645
923130,709457
719197,570358
703890,562355
594160,492103
889716,666892
4201850,4043890
1107732,949379
3291860,3179500
1247788,1070770
685687,507521
7546131,7416573
546173,415735
769391,613416
704284,587255
1051821,929178
521127,378912
869200,743493
528093,381046
437037,334728
846098,674336
628374,539675
471940,375158
552425,473840
443246,328591
1019946,722758
763313,681514
661704,571536
582664,455843
437598,315888
912285,718512
441607,339162
755652,577404
746759,645451
531590,442973
948611,655584
738694,626232
750890,622742
858194,785712
855132,702554
823449,685796
483278,358398
3623366,3527284
3500060,3415992
1003277,842217
857179,734804
600570,513763
680218,565323
467941,384155
791685,529361
1023939,867051
510484,431484
510495,412606
1409212,1299222
795291,659847
840151,684130
446241,361520
740021,595092
510373,432690
805217,683651
970049,744921
503482,432668
667080,553374
707115,622722
601096,514436
846918,714564
500458,333262
645329,557183
753523,623171
924078,774503
598859,525061
652080,487134
835620,711406
835061,688301
613400,481442
668767,467605
883967,713378
662475,574849
857740,692783
669845,597540
585102,418696
915114,740667
953067,758762
727404,617345
787263,669463
477585,338863
2021630,1910957
835248,734814
815255,649162
717206,510037
542555,404079
599031,455616
788828,625373
818421,662271
719623,566879
588324,420226
762476,633862
826904,641212
631576,472804
531700,343407
731322,596544
825054,627907
844265,694567
3415106,3290433
1023776,762035
976318,785145
1367904,1234009
888420,707909
836743,731109
801198,654414
642645,479962
1140500,977843
694218,558209
547708,461508
738803,635566
702442,635782
867714,707102
527893,435555
719483,640904
770231,674275
916855,795745
1199616,1086174
708533,595739
1188117,1023659
508873,389810
693416,597914
755694,574218
834860,622372
696634,564469
562864,402500
764129,678633
852229,645765
692612,602000
725942,539256
434068,358693
755876,584576
862652,708176
783030,639115
839624,686138
595847,507750
675982,592136
682064,577778
791777,662176
630320,532162
610610,508391
509002,419682
769851,668387
888229,734879
1221752,1089206
516526,382689
703088,594487
798016,712824
749407,637105
728144,618155
797970,621269
551144,450986
756555,660698
788514,630149
905749,775856
616837,533100
953708,849011
3980911,3885512
1025978,867001
3842620,3736139
910622,816344
923514,816186
583815,460074
821258,712371
767090,641535
765064,656839
698018,607143
556798,481428
995345,829606
809128,740886
727684,593545
1068247,997458
783767,674971
778163,652603
901242,737307
954325,868662
691024,630276
933826,735438
697953,544360
748455,631034
951488,798294
632349,490114
798224,698471
746611,658187
887067,694741
596618,476985
528876,355145
1223110,1089217
675116,545897
823663,679198
835419,652186
613110,487347
902525,706690
460556,374886
799853,624307
627206,475612
824717,741184
793565,674233
1932830,1778046
868463,752886
1013088,894065
682539,585369
770250,663147
841938,707946
804911,648777
583769,447337
558779,440041
1638701,1548615
1155901,995736
972299,856226
990391,890863
571913,486975
1530032,1399894
859596,743690
784610,634592
865097,755363
752165,569001
543813,412421
854040,629777
710762,569952
907759,721168
796674,705076
781442,634868
568588,490924
903360,793803
739574,601664
440104,352216
867450,765071
449504,353081
800761,685456
775454,562775
856595,751514
580615,499929
675472,536436
814017,670464
691996,568768
792355,676291
639123,514266
688501,605654
684637,585176
1007824,853490
892514,691410
456297,372556
1294110,1191381
849963,623902
699815,602350
829640,731256
723987,582195
882107,763197
758112,595039
933480,767601
945329,744517
743724,563619
1205503,1006770
1559511,1380577
3877318,3668550
799139,668668
516019,388661
825796,677023
1287601,1128662
889234,694427
600849,454289
663380,541543
877963,704843
908237,753296
881550,700916
1402181,1329401
916023,503727
773975,578712
979458,812504
771056,591556
716621,538519
464694,341824
1234505,1043983
952826,730796
749780,592969
398654,307044
596623,518356
1510867,1067542
823488,650676
661993,508545
1971771,1851895
3791857,3578595
804117,661831
846288,636172
1136427,972178
842099,659451
1571102,1464370
1139179,762841
733354,563945
794359,618655
792877,593829
1257151,1077757
605302,404036
800095,603872
440038,317884
857756,656124
617363,498127
1087089,919358
975325,771723
656335,527897
755181,571766
502451,355478
684393,503752
809596,648577
799444,683641
992541,829849
514352,375323
1061165,691053
886389,663360
793908,615425
857945,715428
512811,379275
653794,481751
3933703,3772266
1147616,993137
1093255,915651
1591105,1475988
881597,732387
1306184,1144340
800897,655652
847782,701818
756054,600437
1126461,950441
888088,736651
1775014,1541535
574217,425466
1014858,762324
960840,752285
676550,550206
715903,578698
743465,609754
1172437,1001525
903539,735827
1218149,1053800
869009,710901
512569,368968
760368,580348
1046194,830464
936652,771124
655791,524395
691588,498061
1137539,927645
913333,704235
716829,551429
781311,620007
801373,648432
791713,635977
875684,665040
968361,830682
555424,452925
753282,573050
752535,569646
791804,604073
745398,543972
705204,574547
3664454,3553268
3763440,3588940
1312096,1151826
921123,726004
759667,628093
635417,439266
704679,584007
792249,683506
425969,358278
764649,678539
996291,889472
913881,824418
959265,849628
726123,642825
550865,401782
571084,441476
709426,575197
857658,726833
529431,459892
646497,529020
3684176,3575589
967976,850457
2745440,2572576
4718103,4640436
827410,759714
683675,557586
787956,692532
1143153,1035599
468674,357950
452154,359168
582263,447112
855029,670016
1090014,936623
823253,675756
665932,563976
769545,622784
720479,573132
851275,651772
816278,697449
734738,669442
799069,609091
1278462,1151620
3768110,3636024
1034365,925548
3872029,3758255
829750,731858
1168145,987836
752495,658455
486487,351726
834675,691453
867626,714639
1039391,875423
869956,737718
416231,314646
837785,732823
873521,785133
994633,847230
841547,729263
480991,409910
620261,522621
556216,429581
