1058364,946459
819274,673096
1112001,1001921
726558,619977
759663,664198
736358,620214
738038,662703
735993,579396
702724,558014
560248,484878
707964,594337
776997,690412
580717,486093
1002631,903945
844132,701021
563358,455605
755366,672265
2383271,2275470
689632,537356
511061,417420
824473,742946
444556,361592
1135824,964213
532241,423205
638365,505777
677356,565984
537571,434211
1502095,1446232
453128,336378
442740,326264
635381,508858
846536,702649
580189,466603
518452,441182
521453,457334
834800,699157
866274,697127
434999,311165
402167,294574
600239,529043
623342,538462
532620,421370
757955,630781
654993,578690
545678,468749
492185,359002
678839,565141
439357,384694
475365,346389
468596,383394
646959,580505
1061464,928226
575524,451174
556253,495733
382505,316468
621834,486298
591700,506408
502047,423615
548566,488011
357703,302019
571724,488183
637832,505768
515464,396561
414723,322511
603285,540681
651094,520990
1042764,898956
885103,768981
451742,334202
404738,322126
745404,678452
1403960,599779
883088,744077
484201,428382
463707,366605
533839,407175
480872,428676
2547654,1757777
468179,338416
336260,270507
476612,392639
842480,764595
1673638,1318682
476136,419202
337381,262805
517013,393968
598715,547719
1627916,1275781
523392,412121
433618,370571
403525,340786
3743141,3589218
4162748,4093309
1436770,1341949
698986,637458
534330,425409
2019058,1963040
2056701,1642787
533794,419701
417502,343734
547240,490018
718261,597009
464589,333054
841134,787667
898325,843609
379660,281495
1163329,1101673
767224,400218
377952,261236
798396,725947
1704896,1626742
786073,636064
462959,344743
507773,391405
420034,312629
481590,379984
777340,603505
498674,327114
560036,445478
810042,745652
410813,335458
817150,673133
427003,376558
1603217,349553
423946,340562
556762,404701
907308,732418
1662642,1615115
1046492,799839
635476,567726
357608,277749
704998,562937
1006312,943343
399395,346287
370322,259936
425166,299671
647876,490764
416756,281380
499423,399188
367758,310312
416599,324388
683072,545837
548816,485806
381690,312963
522782,403899
495721,403401
527031,384210
1464123,1350646
431907,315995
498416,439017
681613,622403
751393,594048
613198,513946
347252,292910
467405,327491
434300,309420
732829,562648
448609,344985
482022,366877
491367,424304
430044,342776
654988,509173
652892,589917
445818,379199
493243,426823
1152411,1055341
1307137,1252634
783930,433119
812256,710122
3450527,3383916
3750373,3676436
941100,800810
547209,481927
951231,853915
3621988,3557473
5727789,5678872
587733,443274
2013824,1899140
517283,403427
491541,433289
469040,409963
1513008,1376550
851824,778772
1539333,1477499
380772,317967
418299,366066
1027381,861219
1649683,1537910
2762287,2640233
505495,418187
405033,325982
689037,552169
594356,521195
1262122,1196539
406653,325740
330906,257439
789730,623106
1448099,1331913
462051,337003
374662,322106
446361,374113
733879,587323
733259,660042
425063,369462
367133,276434
673164,607027
1088895,928581
1265078,1135656
627902,504144
1045910,971607
551247,484889
731171,593861
703064,615788
1141968,1035870
1423712,1364887
714525,658993
1445724,1266295
1601672,1482652
